country,createdBy,createdDateTime,createdOn,endDate,genericDate1,genericDate10,genericDate2,genericDate3,genericDate4,genericDate5,genericDate6,genericDate7,genericNumber1,genericNumber10,genericNumber11,genericNumber12,genericNumber13,genericNumber14,genericNumber15,genericNumber16,genericNumber2,genericNumber3,genericNumber4,genericNumber5,genericNumber6,genericNumber7,genericNumber8,genericNumber9,genericString1,genericString10,genericString11,genericString12,genericString13,genericString14,genericString15,genericString16,genericString2,genericString3,genericString4,genericString5,lastModifiedBy,lastModifiedDateTime,lastModifiedOn,personIdExternal
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00272
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00294
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00285
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00297
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01337
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01338
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01416
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01339
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00300
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00275
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00296
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01336
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00306
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00310
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01343
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00290
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00299
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00301
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00323
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00309
GBR,admin,20161207,,20161231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00322
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00324
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00327
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00329
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00321
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00325
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01346
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00335
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00336
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00343
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01352
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00332
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00314
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00341
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00349
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01350
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00339
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01355
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00355
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01357
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00352
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01344
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00192
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P01359
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01356
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00356
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00359
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00337
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00319
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00338
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00363
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00365
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00367
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01348
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01360
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01358
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00353
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00364
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01362
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00347
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00372
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00375
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00361
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00358
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00373
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00368
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00384
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00366
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00378
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00388
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01365
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00385
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00376
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00377
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00386
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00387
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00389
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00383
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00380
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00399
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00394
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00409
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00402
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00400
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01368
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00393
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00401
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01374
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01375
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01376
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00397
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00972
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00418
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01371
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00419
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01369
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00433
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00264
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01391
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01384
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P00429
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01380
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00443
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01381
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01383
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00439
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00471
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01385
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00448
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00460
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00454
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00436
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00456
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01387
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00392
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00398
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00411
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00417
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00424
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00435
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00452
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01378
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00470
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01388
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00461
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01392
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00459
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00463
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01395
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00445
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00455
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00477
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00462
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00480
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00490
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01396
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00450
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00466
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01402
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00479
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00493
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00468
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00453
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00499
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00442
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00473
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00497
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00467
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00437
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01412
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00498
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00478
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01415
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00464
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00514
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00519
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P00515
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00502
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00505
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01408
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00528
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01407
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00533
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01417
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P00549
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00973
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01411
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01431
GBR,admin,20161207,,20161123,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00534
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00511
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00369
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00524
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00532
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00542
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00546
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01340
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00512
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00554
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00513
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00531
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01439
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00543
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00553
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01437
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00555
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00569
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00545
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00552
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00574
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,,,,,,,,20161207,,P00536
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00578
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01427
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01448
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00560
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01451
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00550
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00570
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00559
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00586
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P00588
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00604
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00246
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00605
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P00612
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01457
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00575
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00525
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00504
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00522
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00523
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00537
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00567
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00608
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00609
