"PERSONAL_INFO_ID","PERSON_ID","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","ETHINIC_GROUP","GENDER","NATIONALITY"
"2830","P01404","20171116","99991231",,"Female",
"2831","P01468","20171116","99991231",,"Female",
"2832","P00468","20171125","99991231",,"Male",
"2833","P00453","20171129","99991231",,"Female",
"2834","P00500","20171129","99991231",,"Male",
"2835","P00507","20171129","99991231",,"Female",
"2836","P01410","20171129","99991231",,"Male",
"2837","P00427","20171201","99991231",,"Female",
"2838","P00499","20171206","99991231",,"Female",
"2839","P00442","20171213","99991231",,"Male",
"2840","P00473","20171213","99991231",,"Male",
"2841","P00508","20171213","99991231",,"Female",
"2842","P01420","20171220","99991231",,"Male",
"2843","P01421","20171220","99991231",,"Male",
"2844","P01414","20171227","99991231",,"Male",
"2845","P01422","20171227","99991231",,"Male",
"2846","P00497","20171229","99991231",,"Male",
"2847","P01393","20120121","99991231",,"Male",
"2848","P00467","20120123","99991231",,"Female",
"2849","P00509","20120123","99991231",,"Female",
"2850","P00437","20120124","99991231",,"Male",
"2851","P00501","20120124","99991231",,"Female",
"2852","P01412","20120124","99991231",,"Female",
"2853","P00516","20120125","99991231",,"Male",
"2854","P00517","20120125","99991231",,"Male",
"2855","P00518","20120125","99991231",,"Male",
"2856","P01419","20120125","99991231",,"Male",
"2857","P00498","20120110","99991231",,"Female",
"2858","P01474","20120110","99991231",,"Female",
"2859","P00478","20120111","99991231",,"Male",
"2860","P01415","20120112","99991231",,"Female",
"2861","P00464","20120117","99991231",,"Female",
"2862","P01398","20120117","99991231",,"Male",
"2863","P01418","20120117","99991231",,"Male",
"2864","P01475","20120117","99991231",,"Male",
"2865","P00520","20120118","99991231",,"Female",
"2866","P00521","20120118","99991231",,"Female",
"2867","P01424","20120118","99991231",,"Female",
"2868","P01425","20120118","99991231",,"Male",
"2869","P00514","20120125","99991231",,"Male",
"2870","P01164","20120128","99991231",,"Male",
"2871","P00465","20120131","99991231",,"Male",
"2872","P00519","20120131","99991231",,"Male",
"2873","P00515","20120201","99991231",,"Female",
"2874","P00481","20120202","99991231",,"Male",
"2875","P00502","20120207","99991231",,"Female",
"2876","P00505","20120207","99991231",,"Female",
"2877","P00527","20120208","99991231",,"Male",
"2878","P00529","20120208","99991231",,"Male",
"2879","P01428","20120208","99991231",,"Male",
"2880","P01408","20120210","99991231",,"Male",
"2881","P00528","20120214","99991231",,"Male",
"2882","P00956","20120218","99991231",,"Male",
"2883","P00558","20120222","99991231",,"Female",
"2884","P01476","20120223","99991231",,"Male",
"2885","P00526","20120228","99991231",,"Female",
"2886","P00551","20120228","99991231",,"Male",
"2887","P01407","20120228","99991231",,"Male",
"2888","P00533","20120307","99991231",,"Female",
"2889","P00539","20120307","99991231",,"Male",
"2890","P00541","20120307","99991231",,"Male",
"2891","P01417","20120307","99991231",,"Male",
"2892","P01430","20120307","99991231",,"Female",
"2893","P00548","20120314","99991231",,"Female",
"2894","P00538","20120321","99991231",,"Male",
"2895","P00549","20120321","99991231",,"Female",
"2896","P01480","20120321","99991231",,"Male",
"2897","P01481","20120324","99991231",,"Male",
"2898","P01477","20120328","99991231",,"Female",
"2899","P00530","20120401","99991231",,"Female",
"2900","P00973","20120401","99991231",,"Male",
"2901","P00557","20120404","99991231",,"Male",
"2902","P00585","20120404","99991231",,"Male",
"2903","P01411","20120404","99991231",,"Male",
"2904","P01431","20120404","99991231",,"Male",
"2905","P00503","20120406","99991231",,"Male",
"2906","P00534","20120408","99991231",,"Male",
"2907","P00556","20120411","99991231",,"Female",
"2908","P00568","20120411","99991231",,"Male",
"2909","P01483","20120411","99991231",,"Female",
"2910","P00544","20120413","99991231",,"Male",
"2911","P00506","20120416","99991231",,"Female",
"2912","P00511","20120418","99991231",,"Male",
"2913","P00535","20120418","99991231",,"Male",
"2914","P00563","20120418","99991231",,"Female",
"2915","P01442","20120418","99991231",,"Female",
"2916","P01450","20120420","99991231",,"Male",
"2917","P00561","20120425","99991231",,"Male",
"2918","P01452","20120426","99991231",,"Male",
"2919","P00369","20120501","99991231",,"Male",
"2920","P00354","20120502","99991231",,"Male",
"2921","P00524","20120502","99991231",,"Male",
"2922","P00532","20120502","99991231",,"Male",
"2923","P00542","20120502","99991231",,"Male",
"2924","P00546","20120502","99991231",,"Male",
"2925","P00547","20120502","99991231",,"Male",
"2926","P00564","20120502","99991231",,"Male",
"2927","P01340","20120502","99991231",,"Male",
"2928","P01426","20120502","99991231",,"Female",
"2929","P01434","20120502","99991231",,"Female",
"2930","P01445","20120502","99991231",,"Male",
"2931","P01446","20120502","99991231",,"Male",
"2932","P00512","20120503","99991231",,"Male",
"2933","P00554","20120504","99991231",,"Male",
"2934","P01485","20120504","99991231",,"Male",
"2935","P00562","20120511","99991231",,"Male",
"2936","P00513","20120516","99991231",,"Male",
"2937","P00531","20120523","99991231",,"Male",
"2938","P01439","20120523","99991231",,"Male",
"2939","P01486","20120523","99991231",,"Male",
"2940","P00543","20120530","99991231",,"Male",
"2941","P00553","20120531","99991231",,"Male",
"2942","P00573","20120531","99991231",,"Male",
"2943","P01437","20120531","99991231",,"Female",
"2944","P00555","20120601","99991231",,"Female",
"2945","P00569","20120601","99991231",,"Male",
"2946","P01484","20120602","99991231",,"Male",
"2947","P00545","20120606","99991231",,"Female",
"2948","P00552","20120606","99991231",,"Male",
"2949","P00571","20120608","99991231",,"Male",
"2950","P00572","20120609","99991231",,"Female",
"2951","P00577","20120613","99991231",,"Male",
"2952","P00957","20120613","99991231",,"Female",
"2953","P01497","20120614","99991231",,"Male",
"2954","P00574","20120620","99991231",,"Male",
"2955","P00576","20120620","99991231",,"Male",
"2956","P01495","20120620","99991231",,"Male",
"2957","P00580","20120624","99991231",,"Female",
"2958","P00536","20120627","99991231",,"Male",
"2959","P00578","20120627","99991231",,"Male",
"2960","P00594","20120627","99991231",,"Female",
"2961","P01427","20120627","99991231",,"Male",
"2962","P01471","20120627","99991231",,"Female",
"2963","P01456","20120630","99991231",,"Male",
"2964","P00510","20120701","99991231",,"Male",
"2965","P00587","20120701","99991231",,"Female",
"2966","P01436","20120701","99991231",,"Female",
"2967","P01443","20120701","99991231",,"Female",
"2968","P01444","20120701","99991231",,"Male",
"2969","P01448","20120701","99991231",,"Male",
"2970","P00560","20120704","99991231",,"Male",
"2971","P01494","20120704","99991231",,"Male",
"2972","P01498","20120704","99991231",,"Female",
"2973","P00591","20120705","99991231",,"Female",
"2974","P00592","20120705","99991231",,"Female",
"2975","P01459","20120706","99991231",,"Female",
"2976","P01451","20120711","99991231",,"Female",
"2977","P01458","20120711","99991231",,"Male",
"2978","P00595","20120713","99991231",,"Female",
"2979","P00598","20120715","99991231",,"Male",
"2980","P00550","20120718","99991231",,"Male",
"2981","P00570","20120718","99991231",,"Male",
"2982","P00596","20120718","99991231",,"Male",
"2983","P01461","20120718","99991231",,"Male",
"2984","P01462","20120718","99991231",,"Female",
"2985","P01463","20120718","99991231",,"Female",
"2986","P01464","20120718","99991231",,"Female",
"2987","P01465","20120718","99991231",,"Female",
"2988","P01470","20120718","99991231",,"Male",
"2989","P00597","20120725","99991231",,"Male",
"2990","P00616","20120725","99991231",,"Male",
"2991","P01469","20120725","99991231",,"Female",
"2992","P01501","20120725","99991231",,"Female",
"2993","P00559","20120801","99991231",,"Female",
"2994","P00579","20120801","99991231",,"Female",
"2995","P00583","20120801","99991231",,"Female",
"2996","P00586","20120801","99991231",,"Male",
"2997","P00603","20120801","99991231",,"Female",
"2998","P00601","20120802","99991231",,"Female",
"2999","P00588","20120803","99991231",,"Male",
"3000","P00602","20120808","99991231",,"Female",
"3001","P00604","20120808","99991231",,"Female",
"3002","P00626","20120808","99991231",,"Female",
"3003","P00600","20120809","99991231",,"Male",
"3004","P00246","20120815","99991231",,"Male",
"3005","P00605","20120815","99991231",,"Male",
"3006","P00611","20120815","99991231",,"Male",
"3007","P01473","20120815","99991231",,"Female",
"3008","P00612","20120822","99991231",,"Female",
"3009","P01457","20120822","99991231",,"Male",
"3010","P01460","20120822","99991231",,"Female",
"3011","P00575","20120829","99991231",,"Male",
"3012","P00525","20120901","99991231",,"Female",
"3013","P00504","20120905","99991231",,"Male",
"3014","P00522","20120905","99991231",,"Female",
"3015","P00523","20120905","99991231",,"Male",
"3016","P00537","20120905","99991231",,"Female",
"3017","P00567","20120905","99991231",,"Female",
"3018","P00599","20120905","99991231",,"Female",
"3019","P00608","20120905","99991231",,"Male",
"3020","P00609","20120905","99991231",,"Male",
"3021","P00610","20120905","99991231",,"Female",
"3022","P01447","20120905","99991231",,"Male",
"3023","P01502","20120905","99991231",,"Male",
"3024","P00615","20120906","99991231",,"Male",
"3025","P01512","20120907","99991231",,"Male",
"3026","P00565","20120912","99991231",,"Male",
"3027","P01479","20120914","99991231",,"Male",
"3028","P00613","20120919","99991231",,"Female",
"3029","P01510","20120919","99991231",,"Male",
"3030","P00614","20120921","99991231",,"Female",
"3031","P00618","20120922","99991231",,"Male",
"3032","P01513","20120926","99991231",,"Male",
"3033","P00589","20120927","99991231",,"Female",
"3034","P01467","20120927","99991231",,"Female",
"3035","P00540","20120928","99991231",,"Male",
"3036","P00607","20120928","99991231",,"Female",
"3037","P00581","20121003","99991231",,"Female",
"3038","P00582","20121003","99991231",,"Female",
"3039","P00623","20121003","99991231",,"Male",
"3040","P01454","20121003","99991231",,"Male",
"3041","P01488","20121003","99991231",,"Male",
"3042","P01506","20121003","99991231",,"Female",
"3043","P01516","20121004","99991231",,"Female",
"3044","P01163","20121006","99991231",,"Female",
"3045","P00620","20121010","99991231",,"Male",
"3046","P00621","20121010","99991231",,"Male",
"3047","P00622","20121010","99991231",,"Male",
"3048","P01508","20121010","99991231",,"Female",
"3049","P00624","20121011","99991231",,"Male",
"3050","P00629","20121012","99991231",,"Male",
"3051","P01165","20121012","99991231",,"Male",
"3052","P00584","20121017","99991231",,"Female",
"3053","P00628","20121017","99991231",,"Female",
"3054","P01517","20121017","99991231",,"Male",
"3055","P00627","20121024","99991231",,"Female",
"3056","P00974","20121024","99991231",,"Female",
"3057","P01161","20121024","99991231",,"Female",
"3058","P01518","20121024","99991231",,"Female",
"3059","P00630","20121026","99991231",,"Male",
"3060","P00631","20121026","99991231",,"Male",
"3061","P00606","20121029","99991231",,"Male",
"3062","P00590","20121031","99991231",,"Female",
"3063","P00617","20121031","99991231",,"Male",
"3064","P01409","20121101","99991231",,"Male",
"3065","P00619","20121107","99991231",,"Male",
"3066","P00632","20121107","99991231",,"Female",
"3067","P01493","20121108","99991231",,"Female",
"3068","P00633","20121109","99991231",,"Female",
"3069","P01519","20121110","99991231",,"Female",
"3070","P01491","20121114","99991231",,"Male",
"3071","P01490","20121116","99991231",,"Female",
"3072","P01492","20121116","99991231",,"Male",
"3073","P00638","20121121","99991231",,"Male",
"3074","P01478","20121121","99991231",,"Female",
"3075","P00636","20121125","99991231",,"Female",
"3076","P00635","20121128","99991231",,"Male",
"3077","P01523","20121130","99991231",,"Female",
"3078","P00593","20121201","99991231",,"Female",
"3079","P00642","20121205","99991231",,"Female",
"3080","P00643","20121205","99991231",,"Male",
"3081","P00566","20121212","99991231",,"Male",
"3082","P01466","20121212","99991231",,"Male",
"3083","P01500","20121215","99991231",,"Female",
"3084","P01525","20121215","99991231",,"Male",
"3085","P01499","20121219","99991231",,"Male",
"3086","P01522","20121219","99991231",,"Male",
"3087","P01524","20121219","99991231",,"Male",
"3088","P00647","20121221","99991231",,"Male",
"3089","P01166","20121221","99991231",,"Female",
"3090","P00650","20130131","99991231",,"Male",
"3091","P00637","20130131","99991231",,"Male",
"3092","P00648","20130131","99991231",,"Female",
"3093","P01489","20130131","99991231",,"Female",
"3094","P01505","20130131","99991231",,"Female",
"3095","P00649","20130131","99991231",,"Female",
"3096","P00701","20130131","99991231",,"Male",
"3097","P01504","20130131","99991231",,"Female",
"3098","P00640","20130116","99991231",,"Male",
"3099","P00656","20130116","99991231",,"Male",
"3100","P01527","20130116","99991231",,"Male",
"3101","P01507","20130117","99991231",,"Male",
"3102","P00657","20130123","99991231",,"Male",
"3103","P01167","20130123","99991231",,"Male",
"3104","P01496","20130123","99991231",,"Female",
"3105","P00658","20130131","99991231",,"Female",
"3106","P01482","20130131","99991231",,"Male",
"3107","P01528","20130131","99991231",,"Male",
"3108","P00641","20130131","99991231",,"Male",
"3109","P01487","20130131","99991231",,"Male",
"3110","P00661","20130131","99991231",,"Female",
"3111","P00664","20130131","99991231",,"Male",
"3112","P01503","20130131","99991231",,"Female",
"3113","P01168","20130215","99991231",,"Male",
"3114","P00653","20130220","99991231",,"Female",
"3115","P00662","20130220","99991231",,"Female",
"3116","P01511","20130221","99991231",,"Male",
"3117","P00644","20130227","99991231",,"Female",
"3118","P01521","20130227","99991231",,"Male",
"3119","P00639","20130301","99991231",,"Male",
"3120","P00634","20130305","99991231",,"Female",
"3121","P00651","20130305","99991231",,"Male",
"3122","P00672","20130305","99991231",,"Male",
"3123","P01532","20130305","99991231",,"Female",
"3124","P01534","20130306","99991231",,"Female",
"3125","P00670","20130312","99991231",,"Female",
"3126","P01515","20130312","99991231",,"Male",
"3127","P01535","20130312","99991231",,"Female",
"3128","P01536","20130312","99991231",,"Female",
"3129","P00671","20130315","99991231",,"Male",
"3130","P01187","20130319","99991231",,"Female",
"3131","P01537","20130322","99991231",,"Male",
"3132","P01539","20130322","99991231",,"Female",
"3133","P01520","20130326","99991231",,"Male",
"3134","P00659","20130402","99991231",,"Male",
"3135","P00665","20130402","99991231",,"Male",
"3136","P00669","20130402","99991231",,"Male",
"3137","P00677","20130402","99991231",,"Male",
"3138","P00683","20130402","99991231",,"Male",
"3139","P00684","20130402","99991231",,"Male",
"3140","P01540","20130402","99991231",,"Male",
"3141","P01542","20130402","99991231",,"Male",
"3142","P00675","20130403","99991231",,"Male",
"3143","P00679","20130416","99991231",,"Male",
"3144","P01133","20130419","99991231",,,
"3145","P00688","20130423","99991231",,"Male",
"3146","P01543","20130423","99991231",,"Male",
"3147","P01169","20130424","99991231",,"Male",
"3148","P01555","20130424","99991231",,"Male",
"3149","P00655","20130430","99991231",,"Female",
"3150","P00690","20130430","99991231",,"Female",
"3151","P00693","20130430","99991231",,"Male",
"3152","P00680","20130501","99991231",,"Female",
"3153","P00686","20130501","99991231",,"Female",
"3154","P01509","20130501","99991231",,"Female",
"3155","P01546","20130501","99991231",,"Male",
"3156","P00687","20130503","99991231",,"Male",
"3157","P00689","20130507","99991231",,"Female",
"3158","P01558","20130508","99991231",,"Female",
"3159","P00663","20130514","99991231",,"Male",
"3160","P00676","20130514","99991231",,"Male",
"3161","P00682","20130514","99991231",,"Female",
"3162","P01538","20130514","99991231",,"Male",
"3163","P01548","20130514","99991231",,"Female",
"3164","P01530","20130515","99991231",,"Female",
"3165","P01551","20130516","99991231",,"Male",
"3166","P01553","20130516","99991231",,"Male",
"3167","P01549","20130518","99991231",,"Male",
"3168","P01547","20130521","99991231",,"Male",
"3169","P01550","20130521","99991231",,"Male",
"3170","P01556","20130522","99991231",,"Female",
"3171","P00678","20130528","99991231",,"Male",
"3172","P01544","20130528","99991231",,"Female",
"3173","P01159","20130529","99991231",,"Female",
"3174","P01541","20130529","99991231",,"Male",
"3175","P00709","20130531","99991231",,"Female",
"3176","P01561","20130604","99991231",,"Male",
"3177","P00699","20130605","99991231",,"Female",
"3178","P01170","20130605","99991231",,"Male",
"3179","P01563","20130605","99991231",,"Male",
"3180","P01531","20130606","99991231",,"Male",
"3181","P01557","20130606","99991231",,"Male",
"3182","P01580","20130607","99991231",,"Male",
"3183","P00652","20130611","99991231",,"Male",
"3184","P01533","20130611","99991231",,"Female",
"3185","P00673","20130612","99991231",,"Male",
"3186","P00691","20130618","99991231",,"Male",
"3187","P00697","20130618","99991231",,"Male",
"3188","P00700","20130618","99991231",,"Female",
"3189","P00710","20130618","99991231",,"Male",
"3190","P01171","20130618","99991231",,"Male",
"3191","P00705","20130619","99991231",,"Male",
"3192","P01560","20130619","99991231",,"Female",
"3193","P00695","20130625","99991231",,"Male",
"3194","P00703","20130625","99991231",,"Male",
"3195","P01160","20130625","99991231",,"Male",
"3196","P00976","20130627","99991231",,"Male",
"3197","P01562","20130629","99991231",,"Female",
"3198","P00668","20130701","99991231",,"Male",
"3199","P01579","20130701","99991231",,"Female",
"3200","P00708","20130702","99991231",,"Male",
"3201","P01177","20130702","99991231",,"Male",
"3202","P01554","20130702","99991231",,"Male",
"3203","P01559","20130702","99991231",,"Male",
"3204","P00698","20130709","99991231",,"Female",
"3205","P00714","20130709","99991231",,"Male",
"3206","P00715","20130709","99991231",,"Male",
"3207","P00718","20130709","99991231",,"Female",
"3208","P01545","20130709","99991231",,"Male",
"3209","P01565","20130709","99991231",,"Male",
"3210","P00975","20130716","99991231",,"Female",
"3211","P01552","20130716","99991231",,"Female",
"3212","P01566","20130716","99991231",,"Male",
"3213","P01567","20130716","99991231",,"Female",
"3214","P00720","20130723","99991231",,"Female",
"3215","P00704","20130730","99991231",,"Male",
"3216","P00706","20130730","99991231",,"Female",
"3217","P00722","20130730","99991231",,"Male",
"3218","P01529","20130730","99991231",,"Female",
"3219","P01569","20130730","99991231",,"Female",
"3220","P00696","20130806","99991231",,"Male",
"3221","P00717","20130806","99991231",,"Male",
"3222","P00725","20130806","99991231",,"Male",
"3223","P01564","20130806","99991231",,"Male",
"3224","P01573","20130806","99991231",,"Male",
"3225","P01576","20130807","99991231",,"Male",
"3226","P00721","20130813","99991231",,"Male",
"3227","P01578","20130813","99991231",,"Male",
"3228","P00681","20130820","99991231",,"Female",
"3229","P00685","20130820","99991231",,"Male",
"3230","P00729","20130820","99991231",,"Male",
"3231","P00730","20130820","99991231",,"Female",
"3232","P00731","20130820","99991231",,"Male",
"3233","P00732","20130820","99991231",,"Female",
"3234","P00738","20130820","99991231",,"Male",
"3235","P01568","20130820","99991231",,"Male",
"3236","P00735","20130822","99991231",,"Male",
"3237","P01575","20130822","99991231",,"Male",
"3238","P01577","20130822","99991231",,"Female",
"3239","P00712","20130823","99991231",,"Male",
"3240","P00716","20130823","99991231",,"Female",
"3241","P00694","20130828","99991231",,"Female",
"3242","P00739","20130901","99991231",,"Male",
"3243","P00645","20130903","99991231",,"Male",
"3244","P00646","20130903","99991231",,"Male",
"3245","P00654","20130903","99991231",,"Male",
"3246","P00660","20130903","99991231",,"Male",
"3247","P00666","20130903","99991231",,"Female",
"3248","P00667","20130903","99991231",,"Male",
"3249","P00674","20130903","99991231",,"Male",
"3250","P00719","20130903","99991231",,"Female",
"3251","P00736","20130903","99991231",,"Male",
"3252","P01514","20130903","99991231",,"Male",
"3253","P00692","20130904","99991231",,"Female",
"3254","P01581","20130904","99991231",,"Female",
"3255","P01582","20130904","99991231",,"Male",
"3256","P00728","20130910","99991231",,"Female",
"3257","P00740","20130910","99991231",,"Male",
"3258","P01571","20130910","99991231",,"Male",
"3259","P01589","20130910","99991231",,"Female",
"3260","P01588","20130911","99991231",,"Female",
"3261","P00726","20130913","99991231",,"Female",
"3262","P00724","20130917","99991231",,"Female",
"3263","P00977","20130917","99991231",,"Female",
"3264","P01570","20130917","99991231",,"Male",
"3265","P01583","20130917","99991231",,"Male",
"3266","P01584","20130917","99991231",,"Male",
"3267","P00727","20130919","99991231",,"Female",
"3268","P00702","20130920","99991231",,"Male",
"3269","P01598","20130920","99991231",,"Female",
"3270","P00733","20130924","99991231",,"Male",
"3271","P00734","20130924","99991231",,"Male",
"3272","P01595","20130927","99991231",,"Male",
"3273","P00711","20131001","99991231",,"Male",
"3274","P00746","20131001","99991231",,"Female",
"3275","P01574","20131001","99991231",,"Male",
"3276","P01591","20131001","99991231",,"Male",
"3277","P00707","20131008","99991231",,"Male",
"3278","P01590","20131008","99991231",,"Male",
"3279","P00749","20131015","99991231",,"Male",
"3280","P01134","20131015","99991231",,,
"3281","P01585","20131015","99991231",,"Male",
"3282","P01597","20131015","99991231",,"Female",
"3283","P00750","20131017","99991231",,"Female",
"3284","P00713","20131022","99991231",,"Male",
"3285","P00743","20131029","99991231",,"Male",
"3286","P00765","20131029","99991231",,"Female",
"3287","P00766","20131029","99991231",,"Male",
"3288","P00767","20131029","99991231",,"Male",
"3289","P01600","20131030","99991231",,"Female",
"3290","P00745","20131101","99991231",,"Male",
"3291","P00779","20131101","99991231",,"Female",
"3292","P00754","20131105","99991231",,"Male",
"3293","P00757","20131105","99991231",,"Female",
"3294","P00763","20131105","99991231",,"Male",
"3295","P00764","20131105","99991231",,"Male",
"3296","P01586","20131105","99991231",,"Female",
"3297","P00981","20131106","99991231",,"Female",
"3298","P00723","20131112","99991231",,"Male",
"3299","P01601","20131112","99991231",,"Female",
"3300","P00755","20131113","99991231",,"Female",
"3301","P00768","20131114","99991231",,"Male",
"3302","P00742","20131119","99991231",,"Female",
"3303","P01602","20131121","99991231",,"Male",
"3304","P01593","20131126","99991231",,"Female",
"3305","P01605","20131126","99991231",,"Male",
"3306","P01607","20131126","99991231",,"Male",
"3307","P00758","20131127","99991231",,"Male",
"3308","P00772","20131127","99991231",,"Female",
"3309","P01587","20131201","99991231",,"Female",
"3310","P00747","20131203","99991231",,"Female",
"3311","P00760","20131203","99991231",,"Male",
"3312","P00761","20131203","99991231",,"Female",
"3313","P01594","20131204","99991231",,"Female",
"3314","P00741","20131210","99991231",,"Male",
"3315","P01526","20131214","99991231",,"Male",
"3316","P00770","20131217","99991231",,"Female",
"3317","P00781","20131217","99991231",,"Male",
"3318","P01572","20131217","99991231",,"Male",
"3319","P01603","20131217","99991231",,"Male",
"3320","P00744","20140101","99991231",,"Male",
"3321","P00752","20140101","99991231",,"Male",
"3322","P00771","20140101","99991231",,"Female",
"3323","P00792","20140101","99991231",,"Female",
"3324","P00789","20140102","99991231",,"Male",
"3325","P00748","20140103","99991231",,"Male",
"3326","P01681","20140106","99991231",,"Male",
"3327","P00774","20140107","99991231",,"Female",
"3328","P00793","20140107","99991231",,"Female",
"3329","P00737","20140114","99991231",,"Male",
"3330","P00773","20140114","99991231",,"Female",
"3331","P00775","20140114","99991231",,"Male",
"3332","P00776","20140114","99991231",,"Male",
"3333","P00790","20140114","99991231",,"Female",
"3334","P00791","20140114","99991231",,"Male",
"3335","P01136","20140114","99991231",,,
"3336","P01608","20140114","99991231",,"Male",
"3337","P00751","20140121","99991231",,"Male",
"3338","P00756","20140122","99991231",,"Male",
"3339","P01609","20140122","99991231",,"Male",
"3340","P00759","20140128","99991231",,"Male",
"3341","P00794","20140128","99991231",,"Male",
"3342","P00796","20140128","99991231",,"Male",
"3343","P01596","20140128","99991231",,"Female",
"3344","P01610","20140128","99991231",,"Female",
"3345","P00778","20140201","99991231",,"Male",
"3346","P00753","20140204","99991231",,"Male",
"3347","P00777","20140204","99991231",,"Female",
"3348","P00788","20140204","99991231",,"Male",
"3349","P00795","20140204","99991231",,"Male",
"3350","P00799","20140204","99991231",,"Female",
"3351","P01611","20140204","99991231",,"Female",
"3352","P00762","20140211","99991231",,"Male",
"3353","P00802","20140211","99991231",,"Male",
"3354","P01599","20140211","99991231",,"Female",
"3355","P00769","20140218","99991231",,"Female",
"3356","P00803","20140218","99991231",,"Male",
"3357","P01135","20140218","99991231",,,
"3358","P00806","20140219","99991231",,"Female",
"3359","P00807","20140219","99991231",,"Male",
"3360","P01614","20140219","99991231",,"Female",
"3361","P01612","20140226","99991231",,"Female",
"3362","P00797","20140304","99991231",,"Female",
"3363","P01592","20140304","99991231",,"Male",
"3364","P01628","20140308","99991231",,"Male",
"3365","P01615","20140311","99991231",,"Female",
"3366","P00816","20140318","99991231",,"Male",
"3367","P00817","20140318","99991231",,"Female",
"3368","P00818","20140318","99991231",,"Female",
"3369","P00819","20140318","99991231",,"Male",
"3370","P00823","20140318","99991231",,"Male",
"3371","P00824","20140318","99991231",,"Female",
"3372","P00825","20140318","99991231",,"Female",
"3373","P00978","20140318","99991231",,"Female",
"3374","P00979","20140318","99991231",,"Female",
"3375","P01131","20140318","99991231",,,
"3376","P01137","20140318","99991231",,,
"3377","P01138","20140318","99991231",,,
"3378","P01139","20140318","99991231",,,
"3379","P01140","20140318","99991231",,,
"3380","P01141","20140318","99991231",,,
"3381","P01184","20140318","99991231",,"Female",
"3382","P01185","20140318","99991231",,"Male",
"3383","P01186","20140318","99991231",,"Female",
"3384","P01613","20140318","99991231",,"Female",
"3385","P01617","20140318","99991231",,"Male",
"3386","P01618","20140318","99991231",,"Male",
"3387","P01619","20140318","99991231",,"Male",
"3388","P01620","20140318","99991231",,"Male",
"3389","P01622","20140318","99991231",,"Male",
"3390","P01623","20140318","99991231",,"Female",
"3391","P01624","20140318","99991231",,"Male",
"3392","P01625","20140318","99991231",,"Male",
"3393","P01626","20140318","99991231",,"Female",
"3394","P01633","20140318","99991231",,"Male",
"3395","P01636","20140318","99991231",,"Male",
"3396","P00811","20140325","99991231",,"Male",
"3397","P00828","20140325","99991231",,"Female",
"3398","P00829","20140325","99991231",,"Male",
"3399","P00830","20140325","99991231",,"Female",
"3400","P01606","20140325","99991231",,"Male",
"3401","P00780","20140326","99991231",,"Female",
"3402","P00820","20140401","99991231",,"Male",
"3403","P00833","20140401","99991231",,"Male",
"3404","P00834","20140401","99991231",,"Male",
"3405","P00835","20140401","99991231",,"Male",
"3406","P00836","20140401","99991231",,"Male",
"3407","P01631","20140403","99991231",,"Female",
"3408","P00805","20140408","99991231",,"Female",
"3409","P00839","20140408","99991231",,"Male",
"3410","P01616","20140408","99991231",,"Female",
"3411","P00840","20140409","99991231",,"Female",
"3412","P01604","20140415","99991231",,"Male",
"3413","P01630","20140418","99991231",,"Female",
"3414","P01142","20140419","99991231",,,
"3415","P01143","20140419","99991231",,,
"3416","P00804","20140422","99991231",,"Female",
"3417","P00814","20140422","99991231",,"Male",
"3418","P00815","20140422","99991231",,"Male",
"3419","P00844","20140422","99991231",,"Male",
"3420","P00845","20140422","99991231",,"Male",
"3421","P00846","20140422","99991231",,"Male",
"3422","P00798","20140425","99991231",,"Female",
"3423","P00826","20140425","99991231",,"Male",
"3424","P00812","20140429","99991231",,"Male",
"3425","P00848","20140429","99991231",,"Male",
"3426","P00852","20140429","99991231",,"Female",
"3427","P01193","20140429","99991231",,"Male",
"3428","P00809","20140501","99991231",,"Female",
"3429","P00810","20140501","99991231",,"Male",
"3430","P00827","20140501","99991231",,"Male",
"3431","P00850","20140501","99991231",,"Male",
"3432","P00851","20140501","99991231",,"Male",
"3433","P00853","20140501","99991231",,"Female",
"3434","P00854","20140501","99991231",,"Female",
"3435","P00855","20140501","99991231",,"Female",
"3436","P00856","20140501","99991231",,"Female",
"3437","P01621","20140502","99991231",,"Female",
"3438","P00857","20140506","99991231",,"Female",
"3439","P00800","20140513","99991231",,"Female",
"3440","P00837","20140513","99991231",,"Female",
"3441","P00859","20140513","99991231",,"Male",
"3442","P01637","20140513","99991231",,"Male",
"3443","P00867","20140514","99991231",,"Female",
"3444","P00860","20140516","99991231",,"Female",
"3445","P00864","20140520","99991231",,"Female",
"3446","P00866","20140520","99991231",,"Male",
"3447","P01205","20140520","99991231",,"Female",
"3448","P01638","20140520","99991231",,"Female",
"3449","P00865","20140528","99991231",,"Female",
"3450","P01188","20140528","99991231",,"Male",
"3451","P01634","20140528","99991231",,"Male",
"3452","P01641","20140528","99991231",,"Female",
"3453","P00821","20140601","99991231",,"Female",
"3454","P00880","20140603","99991231",,"Male",
"3455","P01627","20140603","99991231",,"Male",
"3456","P01629","20140603","99991231",,"Male",
"3457","P01640","20140603","99991231",,"Female",
"3458","P00871","20140605","99991231",,"Female",
"3459","P00838","20140610","99991231",,"Male",
"3460","P00841","20140610","99991231",,"Male",
"3461","P00984","20140610","99991231",,"Female",
"3462","P01196","20140610","99991231",,"Male",
"3463","P01639","20140610","99991231",,"Male",
